ID_Actividad;Tipo_Estrategia;Linea_Estrategica;ID_Estrategia
H2_451;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_452;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_453;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_454;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_455;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_456;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_457;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_458;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_459;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_460;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_461;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_462;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_463;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_464;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_465;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_466;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_467;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_468;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_469;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_470;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_471;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_472;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_473;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_474;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_475;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_476;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_477;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_478;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_479;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_480;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_481;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_482;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_483;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_484;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_485;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_486;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_487;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_488;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_489;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_490;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_491;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_492;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_493;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_494;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_495;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_496;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_497;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_498;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_499;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_500;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_501;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_502;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_503;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_504;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_505;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_506;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_507;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_508;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_509;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_510;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_511;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_512;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_513;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_514;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_515;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_516;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_517;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_518;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_519;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_520;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_521;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_522;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_523;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_524;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_525;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_526;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_527;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_528;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_529;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_530;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_531;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_532;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_533;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_534;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_535;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_536;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_537;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_538;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_539;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_540;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_541;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_542;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_543;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_544;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_545;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_546;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_547;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_548;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_549;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_550;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_551;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_552;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_553;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_554;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_555;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_556;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_557;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_558;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_559;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_560;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_561;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_562;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_563;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_564;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_565;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_566;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_567;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_568;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_569;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_570;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_571;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_572;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_573;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_574;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_575;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_576;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_577;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_578;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_579;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_580;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_581;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_582;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_583;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_584;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_585;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_586;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_587;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_588;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_589;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_590;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_591;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_592;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_593;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_594;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_595;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_596;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_597;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_598;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_599;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_600;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_601;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_602;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_603;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_604;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_605;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_606;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_607;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_608;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_609;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_610;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_611;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_612;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_613;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_614;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_615;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_616;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_617;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_618;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_619;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_620;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_621;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_622;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_623;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_624;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H2_625;Convivencia;OpciónEntre todos: ¡Transformamos la convivencia!  ¡Con-Vivamos a lo bien!;2
H1_1;Justicia;El cuento es convivir;3
H1_3;Justicia;Mujeres vivas;3
H1_3;Justicia;comunidades seguras;3
H1_4;Justicia;El cuento es convivir;3
H1_4;Justicia;Distritos proventivos;3
H1_10;Justicia;Distritos proventivos;3
H1_11;Justicia;Mujeres vivas;3
H1_11;Justicia;comunidades seguras;3
H1_12;Justicia;Distritos proventivos;3
H1_13;Justicia;Distritos proventivos;3
H1_19;Justicia;Distritos proventivos;3
H1_24;Justicia;Mujeres vivas;3
H1_24;Justicia;comunidades seguras;3
H1_24;Justicia;Justicia que transforma;3
H1_25;Justicia;Mujeres vivas;3
H1_25;Justicia;comunidades seguras;3
H1_28;Justicia;El cuento es convivir;3
H1_28;Justicia;¡AI derecho;3
H1_28;Justicia;a lo bien!;3
H1_29;Justicia;El cuento es convivir;3
H1_29;Justicia;Distritos proventivos;3
H1_30;Justicia;El cuento es convivir;3
H1_30;Justicia;Distritos proventivos;3
H1_31;Justicia;Distritos proventivos;3
H1_31;Justicia;¡AI derecho;3
H1_31;Justicia;a lo bien!;3
H1_42;Justicia;Distritos proventivos;3
H1_43;Justicia;Distritos proventivos;3
H1_44;Justicia;El cuento es convivir;3
H1_44;Justicia;Distritos proventivos;3
H1_45;Justicia;Distritos proventivos;3
H1_46;Justicia;Distritos proventivos;3
H1_53;Justicia;El cuento es convivir;3
H1_57;Justicia;El cuento es convivir;3
H1_61;Justicia;Distritos proventivos;3
H1_61;Justicia;Justicia que transforma;3
H1_61;Justicia;¡AI derecho;3
H1_61;Justicia;a lo bien!;3
H1_62;Justicia;Distritos proventivos;3
H1_62;Justicia;Justicia RESTAURA - VIDAS;3
H1_62;Justicia;Justicia que transforma;3
H1_62;Justicia;¡AI derecho;3
H1_62;Justicia;a lo bien!;3
H1_65;Justicia;El cuento es convivir;3
H1_66;Justicia;El cuento es convivir;3
H1_67;Justicia;Regularse es la jugada  ¡Juntos somos más!  Justicias en plural;3
H1_67;Justicia;Justicia RESTAURA - VIDAS;3
H1_67;Justicia;Justicia que transforma;3
H1_67;Justicia;¡AI derecho;3
H1_67;Justicia;a lo bien!;3
H1_68;Justicia;Distritos proventivos;3
H1_68;Justicia;Justicia que transforma;3
H1_68;Justicia;¡AI derecho;3
H1_68;Justicia;a lo bien!;3
H1_69;Justicia;El cuento es convivir;3
H1_69;Justicia;Distritos proventivos;3
H1_69;Justicia;Justicia RESTAURA - VIDAS;3
H1_69;Justicia;¡AI derecho;3
H1_69;Justicia;a lo bien!;3
H1_70;Justicia;Mujeres vivas;3
H1_70;Justicia;comunidades seguras;3
H1_71;Justicia;Distritos proventivos;3
H1_71;Justicia;Justicia que transforma;3
H1_71;Justicia;¡AI derecho;3
H1_71;Justicia;a lo bien!;3
H1_75;Justicia;El cuento es convivir;3
H1_76;Justicia;El cuento es convivir;3
H1_79;Justicia;El cuento es convivir;3
H1_80;Justicia;El cuento es convivir;3
H1_81;Justicia;El cuento es convivir;3
H1_83;Justicia;El cuento es convivir;3
H1_84;Justicia;El cuento es convivir;3
H1_87;Justicia;El cuento es convivir;3
H1_89;Justicia;El cuento es convivir;3
H1_89;Justicia;Distritos proventivos;3
H1_89;Justicia;Regularse es la jugada  ¡Juntos somos más!  Justicias en plural;3
H1_89;Justicia;Justicia RESTAURA - VIDAS;3
H1_89;Justicia;¡AI derecho;3
H1_89;Justicia;a lo bien!;3
H1_90;Justicia;El cuento es convivir;3
H1_90;Justicia;Distritos proventivos;3
H1_90;Justicia;Justicia que transforma;3
H1_90;Justicia;¡AI derecho;3
H1_90;Justicia;a lo bien!;3
H1_91;Justicia;El cuento es convivir;3
H1_95;Justicia;El cuento es convivir;3
H1_96;Justicia;El cuento es convivir;3
H1_98;Justicia;El cuento es convivir;3
H1_99;Justicia;El cuento es convivir;3
H1_99;Justicia;Distritos proventivos;3
H1_101;Justicia;El cuento es convivir;3
H1_102;Justicia;El cuento es convivir;3
H1_104;Justicia;El cuento es convivir;3
H1_104;Justicia;Distritos proventivos;3
H1_108;Justicia;El cuento es convivir;3
H1_109;Justicia;El cuento es convivir;3
H1_110;Justicia;El cuento es convivir;3
H1_112;Justicia;¡AI derecho;3
H1_112;Justicia;a lo bien!;3
H1_113;Justicia;¡AI derecho;3
H1_113;Justicia;a lo bien!;3
H1_114;Justicia;Mujeres vivas;3
H1_114;Justicia;comunidades seguras;3
H1_115;Justicia;El cuento es convivir;3
H1_117;Justicia;El cuento es convivir;3
H1_118;Justicia;El cuento es convivir;3
H1_119;Justicia;Distritos proventivos;3
H1_120;Justicia;El cuento es convivir;3
H1_121;Justicia;El cuento es convivir;3
H1_123;Justicia;El cuento es convivir;3
H1_125;Justicia;Distritos proventivos;3
H1_127;Justicia;El cuento es convivir;3
H1_127;Justicia;Distritos proventivos;3
H1_130;Justicia;El cuento es convivir;3
H1_130;Justicia;Distritos proventivos;3
H1_133;Justicia;El cuento es convivir;3
H1_135;Justicia;El cuento es convivir;3
H1_137;Justicia;El cuento es convivir;3
H1_138;Justicia;El cuento es convivir;3
H1_138;Justicia;Distritos proventivos;3
H1_139;Justicia;El cuento es convivir;3
H1_140;Justicia;El cuento es convivir;3
H1_140;Justicia;Distritos proventivos;3
H1_140;Justicia;Regularse es la jugada  ¡Juntos somos más!  Justicias en plural;3
H1_140;Justicia;Mujeres vivas;3
H1_140;Justicia;comunidades seguras;3
H1_140;Justicia;Justicia RESTAURA - VIDAS;3
H1_140;Justicia;¡AI derecho;3
H1_140;Justicia;a lo bien!;3
H1_142;Justicia;El cuento es convivir;3
H1_144;Justicia;El cuento es convivir;3
H1_145;Justicia;El cuento es convivir;3
H1_145;Justicia;Distritos proventivos;3
H1_145;Justicia;Regularse es la jugada  ¡Juntos somos más!  Justicias en plural;3
H1_145;Justicia;Mujeres vivas;3
H1_145;Justicia;comunidades seguras;3
H1_145;Justicia;Justicia RESTAURA - VIDAS;3
H1_145;Justicia;Justicia que transforma;3
H1_145;Justicia;Casa y libertad;3
H1_145;Justicia;¡AI derecho;3
H1_145;Justicia;a lo bien!;3
H1_146;Justicia;El cuento es convivir;3
H1_147;Justicia;El cuento es convivir;3
H1_150;Justicia;El cuento es convivir;3
H1_150;Justicia;Distritos proventivos;3
H1_151;Justicia;Distritos proventivos;3
H1_153;Justicia;¡AI derecho;3
H1_153;Justicia;a lo bien!;3
H1_154;Justicia;El cuento es convivir;3
H1_158;Justicia;Distritos proventivos;3
H1_159;Justicia;Distritos proventivos;3
H1_160;Justicia;El cuento es convivir;3
H1_161;Justicia;El cuento es convivir;3
H1_161;Justicia;Distritos proventivos;3
H1_161;Justicia;Regularse es la jugada  ¡Juntos somos más!  Justicias en plural;3
H1_161;Justicia;Justicia RESTAURA - VIDAS;3
H1_161;Justicia;Justicia que transforma;3
H1_162;Justicia;El cuento es convivir;3
H1_162;Justicia;Distritos proventivos;3
H1_162;Justicia;Regularse es la jugada  ¡Juntos somos más!  Justicias en plural;3
H1_162;Justicia;Mujeres vivas;3
H1_162;Justicia;comunidades seguras;3
H1_162;Justicia;Justicia RESTAURA - VIDAS;3
H1_162;Justicia;Justicia que transforma;3
H1_162;Justicia;¡AI derecho;3
H1_162;Justicia;a lo bien!;3
H1_163;Justicia;Justicia que transforma;3
H1_165;Justicia;Distritos proventivos;3
H1_166;Justicia;Distritos proventivos;3
H1_167;Justicia;El cuento es convivir;3
H1_168;Justicia;El cuento es convivir;3
H1_168;Justicia;Distritos proventivos;3
H1_169;Justicia;Justicia que transforma;3
H1_171;Justicia;Distritos proventivos;3
H1_172;Justicia;Distritos proventivos;3
H1_173;Justicia;Distritos proventivos;3
H1_175;Justicia;Justicia que transforma;3
H1_176;Justicia;El cuento es convivir;3
H1_176;Justicia;Justicia que transforma;3
H1_177;Justicia;El cuento es convivir;3
H1_178;Justicia;Distritos proventivos;3
H1_178;Justicia;Regularse es la jugada  ¡Juntos somos más!  Justicias en plural;3
H1_179;Justicia;Distritos proventivos;3
H1_180;Justicia;El cuento es convivir;3
H1_180;Justicia;Justicia que transforma;3
H1_181;Justicia;El cuento es convivir;3
H1_181;Justicia;Distritos proventivos;3
H1_181;Justicia;Regularse es la jugada  ¡Juntos somos más!  Justicias en plural;3
H1_182;Justicia;El cuento es convivir;3
